Class,OCavg,OCmax,WMC
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646430d3d6800b57851f17,1.73,7,45
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646431d3d6800b57851f27,1.73,7,45
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646478d3d6800b57852706,1.77,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64647ad3d6800b5785272e,1.77,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64647bd3d6800b57852756,1.77,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64647ed3d6800b578527c7,1.81,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6464a9d3d6800b57852c90,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6464fad3d6800b578535ad,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64660cd3d6800b578550e7,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64660dd3d6800b57855111,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646612d3d6800b57855170,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64661dd3d6800b57855261,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646620d3d6800b5785529b,1.88,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646621d3d6800b578552ab,1.88,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646623d3d6800b578552e0,1.88,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646623d3d6800b578552ec,1.88,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646625d3d6800b5785530a,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646627d3d6800b57855346,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646679d3d6800b57855a7f,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f64667cd3d6800b57855ad6,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f646683d3d6800b57855b5a,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6467b4d3d6800b578578ee,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6467b5d3d6800b57857900,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_new_5f6467b7d3d6800b57857939,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64599bd3d6800b578405c3,1.71,4,41
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6459aad3d6800b5784071e,1.67,5,45
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6459c0d3d6800b57840949,1.74,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64637ad3d6800b57850a90,1.75,5,42
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64637fd3d6800b57850b04,1.74,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64637fd3d6800b57850b18,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6463abd3d6800b5785102c,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6463acd3d6800b57851044,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6463efd3d6800b578517c4,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6463f0d3d6800b578517dc,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6463f0d3d6800b578517f4,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6463f1d3d6800b57851809,1.74,7,40
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6463fed3d6800b57851980,1.72,7,43
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64642dd3d6800b57851ec7,1.72,7,43
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64642fd3d6800b57851eef,1.73,7,45
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646430d3d6800b57851f17,1.72,7,43
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646431d3d6800b57851f27,1.72,7,43
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646478d3d6800b57852706,1.73,7,45
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64647ad3d6800b5785272e,1.77,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64647bd3d6800b57852756,1.77,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64647ed3d6800b578527c7,1.77,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6464a9d3d6800b57852c90,1.81,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f6464fad3d6800b578535ad,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64660cd3d6800b578550e7,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64660dd3d6800b57855111,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646612d3d6800b57855170,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64661dd3d6800b57855261,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646620d3d6800b5785529b,1.84,7,46
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646621d3d6800b578552ab,1.88,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646623d3d6800b578552e0,1.88,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646623d3d6800b578552ec,1.88,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646625d3d6800b5785530a,1.88,7,47
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646627d3d6800b57855346,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646679d3d6800b57855a7f,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f64667cd3d6800b57855ad6,1.92,7,48
org.apache.logging.log4j.core.jmx.logginglog4j2_old_5f646683d3d6800b57855b5a,1.92,7,48
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64571bd3d6800b5783c804,2,4,12
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645723d3d6800b5783c8ce,1.67,2,10
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64572ed3d6800b5783c9fa,1.88,5,15
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645733d3d6800b5783ca79,4.17,9,25
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645734d3d6800b5783ca90,4,9,24
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645736d3d6800b5783caae,3.83,8,23
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645737d3d6800b5783cad0,4,8,24
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645738d3d6800b5783caf4,1,1,3
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645739d3d6800b5783cb14,5,9,50
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645739d3d6800b5783cb14.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645739d3d6800b5783cb14.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645739d3d6800b5783cb14.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64573ad3d6800b5783cb30,2.4,6,12
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64573ed3d6800b5783cb86,1,1,4
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64573ed3d6800b5783cb86.PrivateObjectOutputStream,1,1,3
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645740d3d6800b5783cbc6,4.69,10,61
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645740d3d6800b5783cbc6.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645740d3d6800b5783cbc6.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645740d3d6800b5783cbc6.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64575fd3d6800b5783cee1,2.22,5,20
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645763d3d6800b5783cf5f,4.77,10,62
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645763d3d6800b5783cf5f.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645763d3d6800b5783cf5f.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645763d3d6800b5783cf5f.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645772d3d6800b5783d0c9,2.22,5,20
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645777d3d6800b5783d14b,2.83,5,17
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645790d3d6800b5783d3ab,3.83,8,23
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645796d3d6800b5783d43d,4,8,24
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645799d3d6800b5783d4a2,2.83,5,17
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457a1d3d6800b5783d566,1,1,5
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457a1d3d6800b5783d566.PrivateObjectOutputStream,1,1,3
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457a5d3d6800b5783d5cf,4.5,10,63
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457a5d3d6800b5783d5cf.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457a5d3d6800b5783d5cf.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457a5d3d6800b5783d5cf.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457a9d3d6800b5783d647,2.4,6,12
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457d2d3d6800b5783da49,2.67,5,16
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457dad3d6800b5783db1a,4.17,8,25
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457dad3d6800b5783db1a.FontSize,1.75,3,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457dbd3d6800b5783db3c,4.17,8,25
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6457dbd3d6800b5783db3c.FontSize,1.75,3,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64580bd3d6800b5783dfd5,4.33,8,26
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64580bd3d6800b5783dfd5.FontSize,1.75,3,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64580ed3d6800b5783e010,1,1,5
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64580ed3d6800b5783e010.PrivateObjectOutputStream,1,1,2
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645823d3d6800b5783e239,4.67,13,28
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645825d3d6800b5783e25c,2.2,5,11
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645830d3d6800b5783e35a,2.67,5,16
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64583ed3d6800b5783e48d,4.71,9,66
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64583ed3d6800b5783e48d.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64583ed3d6800b5783e48d.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64583ed3d6800b5783e48d.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645845d3d6800b5783e52c,2.6,5,13
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645848d3d6800b5783e57a,4.73,10,71
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645848d3d6800b5783e57a.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645848d3d6800b5783e57a.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645848d3d6800b5783e57a.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64584cd3d6800b5783e5da,4.73,10,71
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64584cd3d6800b5783e5da.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64584cd3d6800b5783e5da.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64584cd3d6800b5783e5da.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64584dd3d6800b5783e5f9,1,1,6
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64584dd3d6800b5783e5f9.PrivateObjectOutputStream,1,1,2
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645854d3d6800b5783e6a4,4.73,10,71
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645854d3d6800b5783e6a4.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645854d3d6800b5783e6a4.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645854d3d6800b5783e6a4.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645859d3d6800b5783e71b,4.47,6,67
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645859d3d6800b5783e71b.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645859d3d6800b5783e71b.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645859d3d6800b5783e71b.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645864d3d6800b5783e828,4.25,6,68
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645864d3d6800b5783e828.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645864d3d6800b5783e828.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645864d3d6800b5783e828.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64586bd3d6800b5783e8d3,2,3,14
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645893d3d6800b5783ec69,4.12,6,70
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645893d3d6800b5783ec69.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645893d3d6800b5783ec69.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645893d3d6800b5783ec69.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6458cad3d6800b5783f185,1.88,3,15
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6458e1d3d6800b5783f3b5,3.38,13,27
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6458e2d3d6800b5783f3d1,3.12,8,25
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6458e2d3d6800b5783f3d1.FontSize,1.75,3,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6458e4d3d6800b5783f3f2,3.12,8,25
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6458e4d3d6800b5783f3f2.FontSize,1.75,3,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6458e5d3d6800b5783f410,3.38,13,27
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6458e6d3d6800b5783f42f,3.12,8,25
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6458e6d3d6800b5783f42f.FontSize,1.75,3,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645903d3d6800b5783f6d1,4.12,6,70
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645903d3d6800b5783f6d1.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645903d3d6800b5783f6d1.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645903d3d6800b5783f6d1.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645907d3d6800b5783f73d,4.53,7,77
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645907d3d6800b5783f73d.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645907d3d6800b5783f73d.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645907d3d6800b5783f73d.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645949d3d6800b5783fd94,4.53,7,77
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645949d3d6800b5783fd94.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645949d3d6800b5783fd94.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645949d3d6800b5783fd94.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645950d3d6800b5783fe4e,4.88,25,39
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645951d3d6800b5783fe6e,4.88,25,39
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64595cd3d6800b5783ff88,3,8,24
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64595cd3d6800b5783ff88.FontSize,1.75,3,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f64597bd3d6800b5784027d,3.62,16,29
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645983d3d6800b5784034d,3.33,3,90
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645983d3d6800b5784034d.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645983d3d6800b5784034d.FieldFormatter,2,3,4
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645983d3d6800b5784034d.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645983d3d6800b5784034d.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645983d3d6800b5784034d.StructuredDataElement,1.75,4,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645984d3d6800b57840372,3.37,3,91
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645984d3d6800b57840372.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645984d3d6800b57840372.FieldFormatter,2,3,4
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645984d3d6800b57840372.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645984d3d6800b57840372.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645984d3d6800b57840372.StructuredDataElement,1.75,4,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645992d3d6800b578404ed,5.71,29,40
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645993d3d6800b57840510,3.71,16,26
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645998d3d6800b57840589,3.41,3,92
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645998d3d6800b57840589.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645998d3d6800b57840589.FieldFormatter,2,3,4
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645998d3d6800b57840589.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645998d3d6800b57840589.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645998d3d6800b57840589.StructuredDataElement,1.75,4,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6459a6d3d6800b578406b9,1.88,3,15
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6459d0d3d6800b57840ad5,2.4,7,24
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f6459dfd3d6800b57840c3d,3.71,16,26
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a0fd3d6800b578410ef,3.71,16,26
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a12d3d6800b57841130,3.71,16,26
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a16d3d6800b57841184,1.33,2,8
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a17d3d6800b578411a4,1.33,2,8
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a24d3d6800b578412d1,3.41,3,92
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a24d3d6800b578412d1.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a24d3d6800b578412d1.FieldFormatter,2,3,4
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a24d3d6800b578412d1.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a24d3d6800b578412d1.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a24d3d6800b578412d1.StructuredDataElement,1.75,4,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a27d3d6800b57841313,1.33,2,8
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a29d3d6800b57841364,3,8,24
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a29d3d6800b57841364.FontSize,1.75,3,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a2fd3d6800b578413eb,1.33,2,8
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a33d3d6800b5784145f,3.41,3,92
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a33d3d6800b5784145f.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a33d3d6800b5784145f.FieldFormatter,2,3,4
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a33d3d6800b5784145f.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a33d3d6800b5784145f.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a33d3d6800b5784145f.StructuredDataElement,1.75,4,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a35d3d6800b57841481,1.67,3,10
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a63d3d6800b578418d6,3.41,3,92
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a63d3d6800b578418d6.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a63d3d6800b578418d6.FieldFormatter,2,3,4
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a63d3d6800b578418d6.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a63d3d6800b578418d6.NoopChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a63d3d6800b578418d6.StructuredDataElement,1.75,4,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a71d3d6800b57841a66,2.08,7,27
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a73d3d6800b57841a86,1.29,2,9
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a74d3d6800b57841aa7,2.6,8,26
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a74d3d6800b57841aa7.FontSize,1.75,3,7
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a75d3d6800b57841acb,1.29,2,9
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a78d3d6800b57841b17,3.37,2,91
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a78d3d6800b57841b17.ExcludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a78d3d6800b57841b17.FieldFormatter,2,3,4
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a78d3d6800b57841b17.IncludeChecker,1,1,1
org.apache.logging.log4j.core.layout.logginglog4j2_new_5f645a78d3d6800b57841b17.NoopChecker,1,1,1
